id,ign,teamId,region,nat,realName,age,role,roles,flex,isIgl,overall,potential,form,morale,fatigue,salary,value,contractYears,loyalty,ambition,rounds,stageBonus,agentPool,traits,aim,reaction,awareness,utility,clutch,teamwork,communication,igl,vlrRating,vlrAcs,vlrRounds
P386,Ying,T71,China,cn,王晨旭,18,控场,控场|先锋|决斗者,true,false,61,70,69,65,12,8000,56000,4,79,57,233,0,Viper|Breach|Iso,苟,63,57,64,65,60,59,63,53,1.06,212.0,173.0
P387,Tonk,T71,China,hk,戴镇宇,19,哨卫,哨卫,false,false,61,69,68,74,6,8000,55000,4,56,49,208,0,,,62,57,63,65,58,57,61,50,1.04,194.0,173.0
P388,sibeastw0w,T71,China,ru,Антон Говорухин,25,先锋,先锋,false,true,81,86,71,78,13,40000,250000,1,59,82,10433,0,,突破手,87,90,73,81,84,73,84,78,1.01,181.0,173.0
P389,Krst1Ng,T71,China,cn,丁思瀚,22,控场,控场,false,false,60,67,69,77,8,7000,40000,3,67,57,208,0,,爆头机器|苟,57,53,62,69,53,58,64,52,0.95,160.0,173.0
P390,Akeman,T71,China,cn,张浩然,22,决斗者,决斗者,false,false,58,65,70,81,10,6000,33000,2,69,48,1622,0.3,,,63,64,49,54,51,52,53,44,0.81,194.0,470.0
P391,Chaos,T72,China,,陈俊霖,25,决斗者,决斗者,false,false,73,76,73,63,14,21000,114000,1,47,81,1755,0,,,75,78,71,66,70,70,71,58,1.14,232.497,1755
P392,Layla,T72,China,vn,Hoàng Đức Hùng,21,哨卫,哨卫,false,false,67,73,73,72,8,13000,96000,3,52,75,6907,0,Sage|Chamber|Cypher,,73,74,60,71,67,63,64,55,1.05,218.0,118.0
P393,monk,T72,China,cn,王浩宇,23,控场,控场,false,true,79,83,80,77,18,31000,216000,2,45,78,5928,0,,串联核心|苟,70,63,81,88,71,84,85,83,1.02,188.0,118.0
P394,Eren,T72,China,cn,杨曾威,21,自由人,自由人,false,false,79,86,66,68,16,34000,305000,4,50,59,5334,0,,定海神针,82,80,81,71,77,78,85,66,0.97,210.0,118.0
P395,Folykiki,T72,China,cn,,21,决斗者,决斗者|先锋,true,false,56,61,74,73,7,5000,33000,2,60,73,304,0,,,56,65,55,55,50,52,52,44,0.88,199.0,118.0
P396,Pink,T72,China,,李松原,29,决斗者,决斗者,false,false,50,52,67,67,5,3000,7000,1,40,53,1773,0,,,48,52,47,60,44,56,50,47,0.86,182.552,1773
P397,Dingwei,T72,China,cn,魏定瑋,20,先锋,先锋,false,false,54,67,66,74,1,4000,30000,4,72,60,820,0,,生存大师|苟,50,45,56,66,45,52,57,48,0.8,151.0,118.0
P398,5CM,T73,China,,丁宣鹏,22,控场,控场,false,false,57,63,76,81,17,5000,29000,3,55,67,813,0,,,52,48,57,68,47,56,60,50,0.885,188.303,813
P399,Juicy,T73,China,sg,Tyler James Aeria,19,决斗者,决斗者,false,false,72,84,61,71,6,19000,164000,4,38,46,8580,0.65,,玻璃大炮,77,80,59,64,70,62,62,53,,191.0,275.0
P400,S1Mon,T73,China,tw,謝孟勳,21,控场,控场,false,false,71,76,59,73,12,18000,140000,3,66,81,5347,0.3,,定海神针|生存大师|串联核心|苟,55,52,76,82,60,80,77,67,,172.0,275.0
P401,FFs,T73,China,mo,梁卓南,27,先锋,先锋,false,true,62,62,81,68,15,8000,29000,1,54,55,4415,0,,串联核心|苟,54,51,61,77,51,66,68,70,,181.0,275.0
P402,Dannyy,T73,China,cn,王鹏程,23,控场,控场|哨卫,true,false,66,70,71,76,6,11000,63000,2,75,74,1797,0,,生存大师|苟,59,53,68,81,56,66,66,59,,176.0,275.0
P403,Croudy,T74,China,,陳子龍,21,控场,控场,false,true,70,79,68,76,13,16000,132000,4,60,48,441,0,,生存大师|苟,58,55,75,79,65,74,80,75,1.116,178.308,441
P404,Potter,T74,China,,Sutthichai Promsrikaew,21,决斗者,决斗者,false,false,63,73,72,78,2,9000,68000,4,57,73,5904,0,,突破手,69,76,52,53,58,50,56,44,1.066,230.804,5904
P405,Guran,T74,China,,周铭言,25,先锋,先锋,false,false,66,68,66,84,8,12000,58000,2,57,73,1787,0,,生存大师|苟,55,52,71,79,57,73,72,63,1.065,189.103,1787
P406,Z1yan,T74,China,,刘紫涵,26,哨卫,哨卫,false,false,66,70,62,78,12,12000,47000,1,90,57,2140,0,,,71,62,65,67,68,62,67,54,0.857,204.933,2140
P407,Ben1Ley,T74,China,cn,Shi Benyu,26,决斗者,决斗者,false,false,51,55,70,84,5,3000,11000,1,59,60,660,0,,,53,50,52,55,48,52,52,44,0.85,191.0,430.0
P408,nnono,T74,China,,,26,控场,控场,false,false,71,76,54,80,14,18000,77000,3,69,55,285,0,,生存大师|苟,64,57,76,80,66,72,75,63,,176.983,285
P409,Nana,T75,China,,,23,决斗者,决斗者,false,false,67,73,74,87,10,13000,76000,2,65,66,253,0,,生存大师|苟,68,60,76,65,66,68,70,57,,209.571,253
P410,Ayu,T75,China,,,25,先锋,先锋,false,true,71,73,71,82,3,18000,94000,1,51,63,342,0,,生存大师|苟,66,59,76,78,70,71,80,75,,199.634,342
P411,p1katong,T75,China,,,23,决斗者,决斗者,false,false,66,73,55,70,11,12000,70000,2,53,46,354,0,,生存大师|苟,68,60,76,62,66,66,70,55,,210.888,354
P412,maofish,T75,China,,,23,哨卫,哨卫,false,false,71,80,81,72,8,18000,115000,3,32,97,394,0,,生存大师,75,66,76,68,73,66,72,56,,260.284,394
P413,Yunni,T75,China,,,19,控场,控场,false,false,72,87,71,74,13,19000,168000,4,80,35,147,0,,生存大师|苟,69,62,76,78,70,71,75,62,,217.758,147
P414,jowa,T76,China,cn,王乔丹,21,控场,控场,false,true,78,83,72,49,16,29000,250000,2,61,74,15335,0,,串联核心,70,71,76,86,69,84,85,83,0.93,187.0,664.0
P415,Levius,T76,China,,卢胤中,21,哨卫,哨卫,false,false,67,73,67,75,5,13000,96000,1,69,63,3141,-0.74,,,64,59,71,70,72,66,71,57,0.9,174.348,3141
P416,M1ng929,T76,China,,崔珈铭,23,控场,控场|先锋,true,false,73,82,64,67,18,21000,139000,3,33,56,182,0,,生存大师|苟,68,62,76,80,69,73,75,63,,209.846,182
P417,Apathy,T76,China,,黄盈盛,22,哨卫,哨卫,false,false,68,78,77,90,11,14000,87000,3,52,72,42,0,,,66,62,74,70,67,68,72,58,,159.095,42
P418,Ye,T76,China,,刘博才,27,决斗者,决斗者,false,false,66,67,77,79,17,12000,46000,1,61,76,42,0,,,66,61,74,63,68,67,70,55,,152.429,42
P419,Ugly,T76,China,,,20,先锋,先锋,false,false,70,85,67,76,6,16000,139000,4,63,79,177,0,,生存大师|苟,65,58,76,78,66,72,76,63,,174.834,177
P420,Ending,T76,China,,,21,决斗者,决斗者,false,false,67,72,54,70,0,13000,95000,2,55,59,239,0,,生存大师|苟,68,61,76,63,67,67,70,56,,208.19,239
P421,AcMe,T77,China,,차일환,22,控场,控场,false,false,60,68,66,75,14,7000,40000,2,43,87,2856,0,,,56,56,54,75,51,62,61,55,1.03,207.241,2856
P422,Yoyo,T77,China,,徐佑翔,22,决斗者,决斗者,false,false,60,68,84,80,12,7000,40000,2,60,82,1825,0,,,62,63,61,59,52,60,59,49,0.977,216.588,1825
P423,heybay,T77,China,hk,何洵熙,27,先锋,先锋,false,true,64,65,46,79,10,10000,38000,1,39,75,7922,-1.75,,,58,61,64,77,60,70,73,73,0.74,160.0,241.0
P424,Satoshi,T77,China,cn,费郅贤,20,自由人,自由人,false,false,53,62,83,64,10,4000,26000,4,77,47,735,0,,生存大师|苟,53,51,56,58,47,50,55,46,,220.0,111.0
P425,Leav3u,T77,China,,,20,哨卫,哨卫,false,false,69,76,61,66,12,15000,118000,3,56,63,65,0,,苟,66,60,75,71,67,69,72,59,,156.454,65
P426,Inspire,,Americas,us,Hunter Schline,27,控场,控场,false,false,75,75,73,68,1,24000,107000,0,62,74,256,0,,,78,72,75,78,80,69,76,62,1.09,200.0,256.0
P427,OBONE,,China,cn,陈羿杰,24,控场,控场,false,false,65,69,81,85,13,11000,62000,0,54,61,201,0,,爆头机器,64,59,63,75,62,63,67,57,1.02,173.0,201.0
P428,stew,,Pacific,kr,박영찬,20,决斗者,决斗者,false,false,83,93,64,80,13,48000,459000,0,65,38,980,0,,,87,84,81,72,87,80,80,65,1.0,210.0,980.0
P429,Xeppaa,,Americas,us,Erick Bach,25,先锋,先锋,false,false,78,82,64,83,12,31000,186000,0,65,46,603,0,,,74,68,83,83,78,81,84,69,0.97,193.0,603.0
P430,MrFaliN,,EMEA,tr,Furkan Yeğen,25,自由人,自由人,false,false,64,68,65,88,15,10000,49000,0,63,55,187,-4,,,68,63,69,72,67,69,70,60,0.97,174.0,187.0
P431,NagZ,,Americas,cl,Juan Pablo Lopez Miranda,29,自由人,自由人,false,false,62,63,71,78,5,8000,22000,0,37,63,164,0,,,60,58,64,66,63,61,66,54,0.95,158.0,164.0
P432,penny,,Americas,ca,Erik Penny,22,决斗者,决斗者,false,false,71,78,69,81,4,18000,113000,0,45,30,503,0.43,,,70,73,69,65,75,68,69,57,0.95,190.0,503.0
P433,ComeBack,,EMEA,tr,Berkcan Şentürk,18,决斗者,决斗者,false,false,71,83,64,73,17,18000,149000,0,55,51,503,0,,,76,78,64,60,72,60,65,52,0.95,207.0,503.0
P434,BerserX,,Pacific,id,Rizkie Adla Kusuma,22,哨卫,哨卫,false,false,69,73,67,63,8,15000,91000,0,58,57,402,0,,,66,63,74,69,70,68,73,58,0.93,179.0,402.0
P435,grubinho,,EMEA,pl,,23,控场,控场,false,false,70,78,65,66,2,16000,104000,0,58,92,540,-4,,,67,63,74,82,71,76,77,66,0.93,172.0,540.0
P436,Lakia,,Pacific,kr,김종민,25,先锋,先锋,false,false,63,67,69,76,17,9000,45000,0,51,82,548,-4,,苟,58,56,72,77,61,73,75,63,0.91,180.0,548.0
P437,sScary,,Pacific,th,ณัชพล มาตราช,26,控场,控场,false,false,71,73,52,91,7,18000,75000,0,28,59,141,0,,,66,65,73,78,69,71,75,62,0.9,173.0,141.0
P438,JessieVash,,Pacific,ph,Jessie Cristy Angeles Cuyco,35,先锋,先锋,false,false,71,71,61,70,9,18000,50000,0,65,52,402,0,,苟,67,61,75,77,70,71,76,62,0.89,169.0,402.0
P439,Au1,,China,cn,朱逸浩,19,控场,控场,false,false,64,78,74,66,13,10000,78000,0,69,47,416,-0.37,,,60,59,65,73,60,63,67,56,0.89,182.0,416.0
P440,Biank,,China,cn,钟剑飞,25,先锋,先锋,false,false,62,65,76,78,16,8000,40000,0,39,49,201,-0.65,,,57,59,62,72,58,62,67,55,0.88,159.0,201.0
P441,silentzz,,Americas,br,Caio Morita,21,哨卫,哨卫,false,false,62,68,70,66,2,8000,60000,0,74,62,335,0,,,62,62,64,64,60,58,64,51,0.88,171.0,335.0
P442,pANcada,,Americas,br,Bryan Vinicius Luna da Silva,26,控场,控场,false,false,71,72,56,79,15,18000,74000,0,42,35,146,0,,苟,67,63,72,77,68,69,74,61,0.87,157.0,146.0
P443,cNed,,EMEA,tr,Mehmet Yağız İpek,23,决斗者,决斗者,false,false,68,73,58,70,12,14000,83000,0,95,83,430,-0.44,,,73,73,64,61,70,61,65,52,0.84,174.0,430.0
P444,d3mur,,EMEA,tr,Demir Boğa,21,决斗者,决斗者,false,false,55,62,74,79,18,5000,31000,0,54,40,175,0,,,57,60,52,53,54,51,55,44,0.8,181.0,175.0
P445,Virtyy,,Americas,do,Leandro Moreno,23,决斗者,决斗者,false,false,58,63,58,85,15,6000,32000,0,42,62,457,0,,,58,65,54,53,55,53,57,45,0.79,179.0,457.0
P446,Youze,,China,tw,赖右泽,18,决斗者,决斗者,false,false,51,65,72,59,5,3000,23000,0,52,65,697,0,,,50,58,47,53,47,50,51,43,0.76,186.0,697.0
P447,KiTae,,Pacific,kr,박기태,19,控场,控场,false,false,61,73,69,64,8,8000,58000,0,81,90,1627,0,,,59,63,54,71,50,60,62,53,0.72,157.0,143.0
P448,Septem7,,China,cn,刘哲宁,27,自由人,自由人,false,false,57,57,72,61,10,5000,19000,0,76,61,106,0,,,52,54,62,61,51,61,65,52,0.7,139.0,106.0
P449,baha,,EMEA,tr,Baha Gözmen,20,控场,控场,false,false,54,64,69,81,2,4000,29000,0,51,68,187,0,,,53,51,53,63,48,49,57,46,0.68,159.0,187.0
P450,Rimuru,,Pacific,ph,Dwine Gatchalian Enriquez,18,决斗者,决斗者,false,false,54,65,69,68,17,4000,29000,0,54,66,141,0,,,55,60,49,53,49,50,52,43,0.67,160.0,141.0
P451,PxS,,Americas,us,Joshua Guilherme Brunelli Figueredo,24,自由人,自由人,false,false,66,69,87,59,16,12000,68000,0,42,79,7577,0,,突破手,61,71,65,69,61,69,70,59,1.01,173.0,104.0
P452,mta,,Americas,cl,Nicolás González,20,决斗者,决斗者,false,false,61,72,80,78,18,8000,57000,0,64,98,164,0.66,,,60,61,64,60,59,60,61,51,0.94,185.0,164.0
P453,nerve,,Americas,us,Michael Yerrow,23,控场,控场,false,false,69,77,68,76,9,15000,94000,0,68,72,26271,-1.28,,生存大师|苟,58,57,76,79,65,75,76,64,0.91,169.0,747.0
P454,alym,,EMEA,kg,Төрөгул Байдылдаев,20,决斗者,决斗者,false,false,61,68,71,67,15,8000,55000,0,71,75,747,-3.84,,,66,73,57,59,63,59,61,50,0.9,201.0,747.0
P455,Okeanos,,Pacific,vn,Anthony Nguyen,22,决斗者,决斗者,false,false,66,76,57,81,17,12000,72000,0,16,85,448,0,,爆头机器,68,64,67,66,66,68,66,56,0.86,175.0,448.0
P456,benG,,Americas,cl,Benjamin Hidalgo,22,控场,控场,false,false,63,67,69,78,2,9000,51000,0,72,69,164,0,,,60,58,64,71,59,60,66,54,0.89,164.0,164.0
P457,Hermes,,Pacific,kr,안병욱,20,决斗者,决斗者,false,false,55,71,70,74,3,5000,34000,0,40,32,6406,0,,,51,60,53,59,51,58,56,48,0.85,170.0,425.0
P458,TenTen,,Pacific,kr,김태영,22,决斗者,决斗者,false,false,58,62,64,87,19,6000,32000,0,68,72,3534,0,,突破手,62,71,48,53,53,50,53,43,0.79,171.0,133.0
P459,sturNN,,EMEA,tr,Eren Oduncular,23,控场,控场,false,false,55,60,69,69,16,5000,24000,0,58,53,175,0,,,51,54,54,63,50,51,60,47,0.72,162.0,175.0
P460,Governor,,Pacific,kr,Peter No,22,先锋,先锋,false,false,55,60,61,63,15,5000,24000,0,86,52,164,-2.67,,,56,55,56,66,55,55,63,51,0.71,148.0,164.0
P461,Kolosha,,EMEA,ua,Герман Скрипка,17,决斗者,决斗者,false,false,56,70,72,76,7,5000,36000,0,58,68,5588,0,,,58,65,47,56,48,53,52,45,0.67,166.0,201.0
P462,jakee,,Americas,,,25,控场,控场,false,false,76,80,77,78,6,27000,154000,0,45,68,19583,0,,,71,73,74,84,71,80,79,68,1.1,199.0,23.0
P463,Dark3st,,Americas,,,21,先锋,先锋,false,false,75,80,58,69,18,24000,205000,0,68,64,34884,0,,串联核心,69,71,72,87,69,81,79,70,1.03,197.0,23.0
P464,bdog,,Americas,,,24,决斗者,决斗者,false,false,69,72,40,75,14,15000,90000,0,46,15,15118,0,,,69,75,64,65,68,67,66,55,0.95,215.0,23.0
P465,turkish,,Americas,,,25,哨卫,哨卫,false,false,65,66,79,76,8,11000,52000,0,38,58,5421,0,,,65,65,66,65,65,60,67,52,1.17,209.0,17.0
P466,Kring,,Americas,,,26,先锋,先锋,false,false,65,70,80,75,19,11000,44000,0,61,89,3727,0,,,69,71,55,72,58,60,65,55,1.16,225.0,17.0
P467,Luid,,Americas,,,23,决斗者,决斗者,false,false,65,71,66,71,2,11000,63000,0,80,87,6368,0,,突破手,71,76,55,57,60,56,59,48,1.05,222.0,17.0
P468,aztex,,Americas,,,21,控场,控场,false,false,60,65,66,70,6,7000,49000,0,75,69,2750,0,,,50,53,58,73,49,62,63,55,0.98,163.0,17.0
P469,sanoj,,Americas,,,17,决斗者,决斗者,false,false,60,70,53,70,8,7000,51000,0,66,44,4205,0,,,63,67,55,55,56,54,57,46,0.94,197.0,17.0
P470,qck,,Americas,,Gabriel Bertoni Lima,22,决斗者,决斗者,false,false,67,72,99,73,9,13000,76000,0,64,57,9391,1.53,,玻璃大炮,73,76,55,55,64,53,58,46,1.15,228.0,25.0
P471,frz,,Americas,,Leandro Fukuda Gomes,25,先锋,先锋,false,false,71,75,92,73,18,18000,95000,0,76,89,9097,0,,,71,70,68,77,76,65,73,60,1.12,211.0,25.0
P472,xenom,,Americas,,Eduardo Ribeiro de Moura Soeiro,23,控场,控场,false,false,81,86,82,72,3,40000,287000,0,76,57,6943,-1.19,,定海神针|串联核心,66,75,86,89,81,89,87,74,1.09,199.0,25.0
P473,gobera,,Americas,,Vitor Gobo Cesar,24,决斗者,决斗者,false,false,64,65,88,69,12,10000,55000,0,76,40,9133,0,,突破手,65,71,62,63,59,60,58,51,1.04,223.0,25.0
P474,Brinks,,Americas,,João Victor,25,控场,控场,false,false,70,73,83,78,2,16000,86000,0,45,68,9316,0,,,63,65,70,79,63,73,74,63,0.94,169.0,25.0
P475,peixeh,,Americas,,,26,控场,控场,false,false,67,68,77,68,8,13000,51000,0,53,41,5094,0,,,61,64,63,79,61,69,68,60,1.15,207.0,23.0
P476,skz,,Americas,,Jean Lucas,23,先锋,先锋,false,false,67,73,65,68,9,13000,76000,0,57,52,6396,0,,,58,58,69,78,60,73,73,63,1.02,189.0,8.0
P477,Bruxo,,Americas,,,17,决斗者,决斗者,false,false,56,70,66,81,12,5000,36000,0,50,90,4136,0,,,58,64,49,58,50,54,53,46,1.0,211.0,23.0
P478,Stwz1,,Americas,,,23,先锋,先锋,false,false,62,71,62,73,10,8000,49000,0,82,72,6467,0,,串联核心,52,52,62,78,51,69,66,60,0.92,186.0,23.0
P479,taka,,Americas,,,25,哨卫,哨卫,false,false,61,63,47,63,14,8000,36000,0,85,81,5302,0,,,68,73,54,62,60,53,59,48,0.91,186.0,23.0
P480,havoc,,Americas,,Ilan Eloy,19,决斗者,决斗者,false,false,56,64,99,78,5,5000,34000,0,54,67,7587,0,,突破手,62,68,45,49,47,46,50,40,1.1,253.0,34.0
P481,liazzi,,Americas,,Felipe Galiazzi,20,决斗者,决斗者,false,false,60,74,99,60,7,7000,53000,0,52,93,7581,0,,,57,62,63,62,56,65,62,53,1.09,196.0,34.0
P482,GuhRVN,,Americas,,,23,控场,控场,false,false,65,71,72,75,5,11000,63000,0,66,54,11049,0,,,54,54,66,78,56,70,69,60,1.07,188.0,34.0
P483,nevoy,,Americas,,,25,哨卫,哨卫,false,false,55,57,70,73,13,5000,20000,0,82,49,1962,0,,,56,55,54,60,51,52,57,46,1.0,205.0,34.0
P484,raafa,,Americas,,Rafael Lima,31,先锋,先锋,false,false,54,56,99,68,11,4000,10000,0,51,55,6938,0,,,48,49,48,72,45,57,57,52,0.93,168.0,34.0
P485,prozin,,Americas,,Wallacy Sales,24,决斗者,决斗者,false,false,54,57,80,76,19,4000,22000,0,83,53,8729,0,,,52,58,53,62,48,62,56,51,1.06,215.0,20.0
P486,RgLMeister,,Americas,,,20,控场,控场,false,false,74,87,79,75,17,23000,200000,0,52,78,6872,0,,生存大师|苟,63,60,79,84,69,79,79,67,1.03,178.0,20.0
P487,forbanz,,Americas,,Ithallo Paula,24,决斗者,决斗者,false,false,65,66,63,89,18,11000,60000,0,68,65,7474,0,,突破手|玻璃大炮,73,77,53,54,60,52,57,45,1.02,225.0,20.0
P488,Urango,,Americas,,Victor Rodrigues,21,先锋,先锋,false,false,53,57,99,60,3,4000,25000,0,40,22,8456,0,,,48,54,46,68,44,54,56,50,0.97,184.0,20.0
P489,sw,,Americas,,Jadisson Rayan,23,控场,控场,false,false,60,66,60,72,16,7000,39000,0,70,34,7255,0,,,52,55,55,75,48,63,62,55,0.95,191.0,20.0
P490,szimpli,,EMEA,,Bence Soós,24,决斗者,决斗者,false,false,63,65,76,75,13,9000,50000,0,53,68,9381,0,,玻璃大炮,70,74,53,53,56,52,57,45,1.08,216.0,7.0
P491,Leare,,EMEA,,Fletcher Brigden-Knight,22,控场,控场,false,false,70,75,58,84,15,16000,101000,0,49,27,11167,0,,突破手,78,82,62,72,72,59,69,55,1.03,171.0,7.0
P492,elllement,,EMEA,,Dragan Milanović,27,哨卫,哨卫,false,false,74,75,45,83,16,23000,99000,0,65,72,11799,0,,突破手,82,85,68,70,79,64,71,56,0.97,193.0,7.0
P493,KEN,,Pacific,,,21,哨卫,哨卫,false,false,69,78,68,68,17,15000,120000,0,72,46,3078,0,,,74,76,61,72,68,65,66,56,1.09,210.0,16.0
P494,Xiesta,,Pacific,,정시환,15,决斗者,决斗者,false,false,80,90,99,83,7,37000,345000,0,71,82,864,0,,,84,85,73,71,82,74,74,62,1.3,269.0,28.0
P495,Ray,,Pacific,,Rayvaldo Chandra,21,控场,控场,false,false,82,90,64,78,1,44000,410000,0,36,62,1343,0,,,79,79,83,87,82,82,83,71,1.17,219.0,28.0
P496,Cloudy,,Pacific,,Sova Heng,24,先锋,先锋,false,false,55,59,99,71,14,5000,24000,0,54,65,5154,0,,,49,50,52,70,46,56,58,51,1.03,177.0,28.0
P497,Wolverine,,Pacific,,조현태,20,哨卫,哨卫,false,false,53,67,99,71,12,4000,27000,0,69,48,4307,0,,,56,61,47,62,46,52,54,46,1.02,205.0,28.0
P498,shu,,Pacific,,Yang Chenwei,17,控场,控场,false,false,73,82,69,72,12,21000,176000,0,36,79,2413,0,,串联核心,60,62,75,84,64,79,77,67,1.11,209.0,25.0
P499,Ramgi,,Pacific,,우준혁,17,决斗者,决斗者,false,false,59,74,65,80,6,6000,49000,0,52,73,2758,0,,突破手,64,71,51,52,53,51,55,43,1.01,201.0,25.0
P500,CabezA,,Pacific,,,24,控场,控场,false,false,61,63,66,70,17,8000,42000,0,44,77,3786,0,,,58,59,58,70,53,60,64,53,1.0,203.0,25.0
P501,JaXe,,Pacific,,,23,先锋,先锋,false,false,66,70,54,86,2,12000,68000,0,50,49,2177,0,,,62,65,65,74,65,64,69,58,0.98,190.0,25.0
P502,Kally,,Pacific,,김동욱,18,先锋,先锋,false,false,63,78,64,86,11,9000,71000,0,89,16,4023,0,,,55,57,66,73,55,67,70,58,0.98,196.0,25.0
P503,ANNYEON,,Pacific,,안서진,19,决斗者,决斗者,false,false,54,65,78,62,14,4000,29000,0,60,83,1566,0,,,54,56,50,60,48,57,53,48,1.07,230.0,25.0
P504,Rico,,Pacific,,,20,控场,控场,false,false,61,69,75,72,2,8000,55000,0,30,44,3126,0,,串联核心,51,52,59,76,48,66,64,57,1.02,194.0,25.0
P505,JaebiN,,Pacific,,,24,哨卫,哨卫,false,false,57,60,68,80,14,5000,29000,0,58,67,3386,0,,突破手,63,68,51,61,49,54,58,47,1.0,207.0,25.0
P506,XIV,,Pacific,,,27,决斗者,决斗者,false,false,49,49,73,71,19,3000,9000,0,42,51,1069,0,,,49,51,48,53,45,49,50,42,0.94,180.0,25.0
P507,RedLight,,Pacific,,,20,先锋,先锋,false,false,58,71,50,65,18,6000,44000,0,69,60,3468,0,,,50,51,56,74,48,63,62,55,0.83,155.0,25.0
P508,Taegeuk,,Pacific,,,18,控场,控场,false,false,65,78,70,77,19,11000,85000,0,72,52,513,0,,生存大师,60,58,65,76,57,65,65,57,1.06,208.0,23.0
P509,YJ,,Pacific,,,28,决斗者,决斗者,false,false,56,57,66,71,15,5000,12000,0,46,88,513,0,,,56,59,56,54,52,54,57,46,1.0,202.0,23.0
P510,rsd,,Pacific,,,21,哨卫,哨卫,false,false,52,59,71,68,14,4000,23000,0,61,49,513,0,,,51,59,51,57,47,48,56,43,0.93,191.0,23.0
P511,Beom,,Pacific,,,24,决斗者,决斗者,false,false,52,57,72,82,7,4000,18000,0,59,64,513,0,,,54,56,47,54,47,50,51,43,0.9,202.0,23.0
P512,INPA,,Pacific,,,25,先锋,先锋,false,false,53,54,76,83,16,4000,17000,0,44,71,1427,0,,,47,46,48,70,44,56,56,51,0.61,127.0,9.0
P513,coldfish,,China,,向鹏志,19,先锋,先锋,false,false,72,87,73,82,18,19000,168000,0,34,96,6462,0,,生存大师,67,63,76,79,70,74,76,64,1.101,210.452,6462
P514,XyuS,,China,,,25,决斗者,决斗者,false,false,79,81,67,87,13,34000,201000,0,66,66,3353,0,,突破手,84,87,73,65,83,68,73,57,1.199,246.189,3353
P515,YHchen,,China,,陳昱瀚,24,先锋,先锋,false,false,61,65,71,68,1,8000,42000,0,30,73,5854,0,,串联核心,62,53,56,74,53,61,59,55,0.923,178.777,5854
P516,ZiXuan,,China,,刘俊伟,26,控场,控场,false,false,65,66,73,74,10,11000,42000,0,75,68,1747,0,,生存大师|串联核心|苟,55,51,67,78,54,69,68,60,1.058,195.458,1747
P517,W1nner,,China,,蔡宏偉,24,哨卫,哨卫,false,false,60,61,73,84,12,7000,37000,0,62,70,6682,0,,,62,66,56,63,57,55,60,49,1.071,215.592,6682
